lat	lon	stars	diff	miles	high	low	ascent	desct	title	url
43.765103	-72.804393	4.0	blue	1.1	1769	1349	420	0	Luvin It	http://www.mtbproject.com//trail/4445676/luvin-it
43.772271	-72.804259	4.0	blue	1.4	1175	801	400	-30	Stairs/ Escalator	http://www.mtbproject.com//trail/4445456/stairs-escalator
43.761133	-72.803783	4.0	dblack	0.8	1804	1490	15	-329	Devil's Throat	http://www.mtbproject.com//trail/4420455/devils-throat
44.160805	-72.484935	4.0	black	0.6	1386	1293	48	-115	Harrington Heights	http://www.mtbproject.com//trail/3928885/harrington-heights
43.737492	-72.338662	3.5	green	3.2	1103	823	501	-502	Parcel 5	http://www.mtbproject.com//trail/4078254/parcel-5
43.789789	-72.342659	3.5	blueBlack	1.3	1844	1464	389	-16	Gile MTB Trail	http://www.mtbproject.com//trail/4063774/gile-mtb-trail
43.718005	-72.332392	3.0	blue	1.2	1129	847	317	-265	Heyl Trail	http://www.mtbproject.com//trail/7003722/heyl-trail
43.723452	-72.253133	3.0	green	0.9	830	733	119	-118	Reservoir Loop	http://www.mtbproject.com//trail/7003574/reservoir-loop
43.662975	-72.262143	3.0	green	1.0	892	806	18	-102	Mainline	http://www.mtbproject.com//trail/7003551/mainline
43.722829	-72.256709	3.0	green	0.8	847	800	47	-46	Ropes Course Loop	http://www.mtbproject.com//trail/7003546/ropes-course-loop
43.726308	-72.252181	3.0	green	1.3	853	754	107	-112	Back Loop	http://www.mtbproject.com//trail/7003545/back-loop
43.73352	-72.242093	3.0	green	1.2	894	693	202	-175	Outback Loop	http://www.mtbproject.com//trail/7003543/outback-loop
43.728515	-72.249576	3.0	blue	0.4	830	769	65	-57	Middle Back	http://www.mtbproject.com//trail/7003538/middle-back
43.725724	-72.25184	3.0	green	0.5	863	841	28	-29	Top of the Hill Loop	http://www.mtbproject.com//trail/7003535/top-of-the-hill-loop
43.729288	-72.24353	3.0	blue	0.4	881	805	85	-62	Upper Middle Outback	http://www.mtbproject.com//trail/7003527/upper-middle-outback
43.648124	-72.273911	3.0	green	0.4	574	552	7	-23	White Trail	http://www.mtbproject.com//trail/7003332/white-trail
43.663611	-72.296127	3.0	blue	0.7	820	791	45	-36	Do it Clean	http://www.mtbproject.com//trail/7003325/do-it-clean
43.663352	-72.278367	3.0	blue	0.7	936	836	19	-103	Westline	http://www.mtbproject.com//trail/7003321/westline
43.649255	-72.280199	3.0	greenBlue	1.0	870	560	312	-2	Craft Pathway	http://www.mtbproject.com//trail/7003309/craft-pathway
43.721998	-72.26279	3.0	green	0.8	746	472	274	0	Reservoir Road Climb	http://www.mtbproject.com//trail/7003305/reservoir-road-climb
43.72799	-72.256179	3.0	blue	0.6	845	662	183	-3	Goat Trail	http://www.mtbproject.com//trail/7003288/goat-trail
43.729736	-72.249908	3.0	greenBlue	0.4	739	629	2	-111	Up Through The Woods	http://www.mtbproject.com//trail/7003282/up-through-the-woods
44.293854	-73.042689	3.0	green	1.2	810	696	193	-143	Slight Return	http://www.mtbproject.com//trail/5805490/slight-return
44.288054	-73.024454	3.0	greenBlue	1.6	878	667	212	-143	Pinner	http://www.mtbproject.com//trail/5804930/pinner
43.774353	-72.787855	3.0	blue	1.3	1058	865	165	-193	Middle Ravine Trail	http://www.mtbproject.com//trail/4465391/middle-ravine-trail
43.766984	-72.805885	3.0	greenBlue	0.6	1029	860	20	-169	Riverside Run	http://www.mtbproject.com//trail/4445609/riverside-run
43.776079	-72.809406	3.0	green	0.4	881	797	0	-84	Barn Dance	http://www.mtbproject.com//trail/4445441/barn-dance
44.159935	-72.477092	3.0	blue	0.4	1664	1555	113	-81	Hilltop	http://www.mtbproject.com//trail/3931102/hilltop
44.164794	-72.476832	3.0	blue	1.3	1287	1209	108	-112	Rock and Roll	http://www.mtbproject.com//trail/3929362/rock-and-roll
44.159568	-72.475709	3.0	blue	0.6	1577	1292	34	-285	Roller Coaster	http://www.mtbproject.com//trail/3927470/roller-coaster
43.667166	-72.301966	2.0	greenBlue	0.5	640	397	243	-1	Dam Access Trail	http://www.mtbproject.com//trail/7003387/dam-access-trail
43.736817	-72.339677	2.0	green	0.7	1073	781	292	0	Brown Schoolhouse	http://www.mtbproject.com//trail/6153315/brown-schoolhouse
44.160277	-72.470633	2.0	green	0.7	1548	1342	206	-25	Grand Lookout	http://www.mtbproject.com//trail/3932012/grand-lookout
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
44.587814	-71.946439	4.9	blueBlack	12.9	1134	777	1662	-1660	Kingdom Trails: Darling Hill Loop	http://www.mtbproject.com//trail/3875174/kingdom-trails-darling-hill-loop
44.593987	-71.944571	5.0	blueBlack	12.8	1144	718	1583	-1581	Kingdom Trails: Darling Hill Loop	http://www.mtbproject.com//trail/5529104/kingdom-trails-darling-hill-loop
44.58807	-71.900311	4.8	black	15.5	2053	824	2126	-2141	Kingdom Trails: Mountainside Loop	http://www.mtbproject.com//trail/3875981/kingdom-trails-mountainside-loop
44.614684	-71.926685	5.0	blueBlack	0.5	1112	927	30	-185	Farm Junk	http://www.mtbproject.com//trail/5515354/farm-junk
44.586068	-71.969805	5.0	black	1.0	1064	768	7	-301	Tody's Tour	http://www.mtbproject.com//trail/3944695/todys-tour
44.572919	-71.96958	5.0	blue	0.7	1136	1078	36	-73	Heaven's Bench	http://www.mtbproject.com//trail/3938652/heavens-bench
44.576387	-71.952611	5.0	black	1.4	910	798	168	-208	East Branch	http://www.mtbproject.com//trail/3937652/east-branch
44.614595	-71.927485	5.0	blueBlack	0.5	1054	929	0	-125	Sky Dive	http://www.mtbproject.com//trail/3878205/sky-dive
44.606556	-71.894616	5.0	black	1.8	1602	927	46	-694	Moose Alley	http://www.mtbproject.com//trail/3877692/moose-alley
44.577987	-71.903419	5.0	black	1.9	2045	1225	0	-820	J-Bar	http://www.mtbproject.com//trail/3876719/j-bar
44.581147	-71.904892	5.0	black	0.9	1756	1213	0	-543	Jester	http://www.mtbproject.com//trail/3876682/jester
44.559703	-71.975778	5.0	blue	0.6	1024	897	71	-128	Old Web's	http://www.mtbproject.com//trail/3939630/old-webs
44.586522	-71.969787	4.8	blueBlack	0.7	1062	784	16	-294	Tap 'n Die	http://www.mtbproject.com//trail/3942605/tap-n-die
44.564279	-71.982381	4.8	black	0.3	885	787	15	-99	Sidewinder	http://www.mtbproject.com//trail/3941126/sidewinder
44.588108	-71.95598	4.8	blueBlack	0.6	1021	896	19	-144	Kitchel	http://www.mtbproject.com//trail/3910164/kitchel
44.589042	-71.968286	4.7	blueBlack	0.8	1071	798	4	-276	Troll Stroll	http://www.mtbproject.com//trail/3944325/troll-stroll
44.598894	-71.960651	4.7	blueBlack	1.0	1091	821	105	-270	Coronary Bypass	http://www.mtbproject.com//trail/3943955/coronary-bypass
44.594576	-71.957147	4.5	blue	0.7	1185	1086	47	-121	Harp	http://www.mtbproject.com//trail/3943593/harp
44.583297	-71.953904	4.3	blue	0.6	986	935	40	-73	Leatherwood	http://www.mtbproject.com//trail/3937154/leatherwood
44.585505	-71.956078	4.3	blueBlack	0.6	988	941	30	-68	Beat Bog	http://www.mtbproject.com//trail/3936654/beat-bog
44.597544	-71.962429	4.0	black	1.4	1047	829	46	-263	Fence Line	http://www.mtbproject.com//trail/5617432/fence-line
44.593489	-71.961774	4.0	black	0.7	1123	1052	26	-97	Pound Cake	http://www.mtbproject.com//trail/5616938/pound-cake
44.610892	-71.916957	4.0	black	3.1	954	824	245	-205	White School	http://www.mtbproject.com//trail/3909625/white-school
										
44.566769	-71.986486	4.0	blue	0.6	892	730	162	-2	Hog Back	http://www.mtbproject.com//trail/3940635/hog-back
44.567383	-71.964208	4.0	black	0.6	1034	869	55	-166	Sugar Hill	http://www.mtbproject.com//trail/3939142/sugar-hill
44.589209	-71.949736	3.8	blueBlack	0.7	1018	888	151	-22	Herb's	http://www.mtbproject.com//trail/3936156/herbs
44.60096	-71.968188	3.5	black	0.9	900	796	123	-50	Pastoco Point	http://www.mtbproject.com//trail/5618451/pastoco-point
44.570391	-71.981366	3.5	blue	0.8	1047	821	242	-17	Fox Run	http://www.mtbproject.com//trail/3941620/fox-run
44.58807	-71.900311	3.5	black	0.6	1883	1617	267	0	Camptown	http://www.mtbproject.com//trail/3909141/camptown
44.597659	-71.903419	3.5	blue	0.5	1408	1321	87	-13	Trillium	http://www.mtbproject.com//trail/3877229/trillium
44.573706	-71.971808	3.3	greenBlue	1.3	1111	1062	49	-75	Bemis	http://www.mtbproject.com//trail/3942111/bemis
44.559735	-71.97682	3.0	blue	1.0	953	782	25	-174	Violet's Outback	http://www.mtbproject.com//trail/3940129/violets-outback
44.573879	-71.962376	3.0	blue	0.6	1124	1069	56	-52	Bill Magill	http://www.mtbproject.com//trail/3938170/bill-magill
44.590527	-71.971098	2.5	blueBlack	2.1	976	734	114	-287	River Run	http://www.mtbproject.com//trail/5634406/river-run
44.587987	-71.977341	2.0	blue	0.5	1003	772	231	0	River Walk	http://www.mtbproject.com//trail/3943107/river-walk
										
44.32656	-72.741044	5.0	dblack	7.8	1272	447	1608	-1610	Perry Hill	http://www.mtbproject.com//trail/6041876/perry-hill
44.473338	-72.694754	4.7	black	6.6	1173	745	863	-839	Cady Hill Forest Expert's Loop	http://www.mtbproject.com//trail/5379927/cady-hill-forest-experts-loop
44.465819	-72.728037	4.4	blueBlack	10.3	1697	796	1538	-1539	Pipeline to Adam's Camp Loops	http://www.mtbproject.com//trail/5383714/pipeline-to-adams-camp-loops
44.448038	-73.049014	4.5	greenBlue	4.3	604	505	230	-232	Short Catamount Loop	http://www.mtbproject.com//trail/5755837/short-catamount-loop
44.503856	-72.766008	4.0	blueBlack	4.8	1702	1053	770	-763	Adam's Camp Loop	http://www.mtbproject.com//trail/5381542/adams-camp-loop
44.509948	-73.173969	3.0	blue	5.4	321	170	614	-614	Sunny Hollow Loop	http://www.mtbproject.com//trail/3991870/sunny-hollow-loop
44.463972	-72.701626	5.0	greenBlue	0.7	1086	800	0	-286	Florence	http://www.mtbproject.com//trail/6190238/florence
44.48933	-73.02705	5.0	blue	1.6	764	543	73	-272	Flo	http://www.mtbproject.com//trail/7003834/flo
										
44.332466	-72.731082	5.0	blue	1.0	892	594	4	-302	Campfire	http://www.mtbproject.com//trail/6043695/campfire
44.330891	-72.724928	5.0	dblack	1.1	1166	897	228	-269	Joe's Trail	http://www.mtbproject.com//trail/6042821/joes-trail
44.330519	-72.722925	5.0	dblack	2.0	998	495	181	-557	Rasta Man	http://www.mtbproject.com//trail/6042533/rasta-man
44.331855	-72.719458	5.0	black	0.8	1261	958	0	-303	Burning Spear	http://www.mtbproject.com//trail/6042320/burning-spear
44.298657	-73.034425	5.0	black	0.9	1418	940	5	-484	Preacher	http://www.mtbproject.com//trail/5804809/preacher
44.46862	-72.750126	5.0	blueBlack	1.5	1572	1475	124	-98	Luce Hill Loop	http://www.mtbproject.com//trail/5551587/luce-hill-loop
44.457324	-72.707887	5.0	blueBlack	0.7	1077	991	10	-94	The Car Wash	http://www.mtbproject.com//trail/5517690/the-car-wash
44.457304	-72.706172	5.0	blueBlack	0.6	999	932	7	-67	Rooty Downs	http://www.mtbproject.com//trail/5517274/rooty-downs
44.460241	-72.740379	5.0	blue	0.6	1291	1227	67	-69	Chuck's Corkscrew	http://www.mtbproject.com//trail/5515468/chucks-corkscrew
44.461812	-72.741754	5.0	blue	0.6	1316	1284	33	-28	Stepping Stone	http://www.mtbproject.com//trail/5515442/stepping-stone
										
44.524604	-72.72324	5.0	black	1.2	2070	1872	216	-18	Catamount Trail	http://www.mtbproject.com//trail/5431524/catamount-trail
44.527678	-72.734774	5.0	black	0.5	2189	2078	111	-11	Peak-a-View	http://www.mtbproject.com//trail/5431499/peak-a-view
44.527697	-72.734729	5.0	black	1.0	2075	1841	59	-273	Lauren's Loop	http://www.mtbproject.com//trail/5431475/laurens-loop
44.469595	-72.689059	5.0	blueBlack	0.9	911	769	144	-148	Charlie's	http://www.mtbproject.com//trail/5379746/charlies
44.466947	-72.698518	5.0	blueBlack	0.4	1066	1041	28	-26	Aryn's Loop	http://www.mtbproject.com//trail/5379290/aryns-loop
44.457228	-72.706208	5.0	greenBlue	1.0	1098	994	94	-109	The Cady Hill Connector	http://www.mtbproject.com//trail/5379232/the-cady-hill-connector
44.461042	-72.703351	4.7	black	1.7	1174	1076	209	-208	Schween Haus Loops	http://www.mtbproject.com//trail/5379309/schween-haus-loops
44.468011	-72.697557	4.7	blue	0.6	1029	824	11	-216	Bear's	http://www.mtbproject.com//trail/5379143/bears
44.460183	-72.698958	4.5	blue	0.5	1019	831	188	0	Snake	http://www.mtbproject.com//trail/6190267/snake
44.458907	-72.712711	4.5	dblack	0.5	1024	866	15	-172	Owl's Ridge	http://www.mtbproject.com//trail/5518132/owls-ridge
44.460619	-72.70362	4.5	black	0.8	1082	950	17	-149	Zog's	http://www.mtbproject.com//trail/5379192/zogs
44.503856	-72.766008	4.3	blue	2.2	1571	1054	560	-43	Hardy's Haul	http://www.mtbproject.com//trail/5381690/hardys-haul
44.493649	-72.774695	4.3	blueBlack	1.3	1666	1096	4	-570	Kimmer's Trail	http://www.mtbproject.com//trail/5382270/kimmers-trail
44.461549	-72.717957	4.0	black	0.7	958	780	48	-181	The Office / Pebble Beach	http://www.mtbproject.com//trail/5518168/the-office-pebble-beach
44.464992	-72.69329	4.0	blueBlack	0.8	1038	912	145	-27	Bridgey	http://www.mtbproject.com//trail/5379887/bridgey
44.459113	-72.657932	4.0	blue	0.5	1428	1375	53	-19	Bucket Trail	http://www.mtbproject.com//trail/5378947/bucket-trail
44.32656	-72.741044	4.0	black	2.1	1267	458	810	-2	Permission	http://www.mtbproject.com//trail/6042071/permission
44.476011	-72.759846	4.0	blueBlack	0.6	1863	1648	215	0	Hare Line	http://www.mtbproject.com//trail/5581958/hare-line
44.469165	-72.739661	4.0	green	1.3	1345	1241	123	-115	Green Way	http://www.mtbproject.com//trail/5581144/green-way
44.464184	-72.745572	4.0	blueBlack	0.5	1496	1371	128	-4	Lodge Spur	http://www.mtbproject.com//trail/5581121/lodge-spur
44.468608	-72.750126	4.0	blueBlack	0.8	1620	1459	162	-36	Tapline	http://www.mtbproject.com//trail/5581100/tapline
44.465441	-72.725261	4.0	blue	0.8	861	776	129	-70	Strawberry Farm Hill Road	http://www.mtbproject.com//trail/5518222/strawberry-farm-hill-road
44.464267	-72.712711	4.0	blueBlack	0.7	989	846	130	-143	Strawberry Farm Hill Loop	http://www.mtbproject.com//trail/5518152/strawberry-farm-hill-loop
44.540254	-72.714679	4.0	black	1.4	1923	1643	283	-105	Split Rock Trail	http://www.mtbproject.com//trail/5515386/split-rock-trail
44.522996	-72.705974	4.0	blue	1.7	1644	1490	162	-47	Maple Run	http://www.mtbproject.com//trail/5431590/maple-run
44.537495	-72.728019	4.0	blueBlack	1.0	1847	1750	122	-24	8 Bridges Trail	http://www.mtbproject.com//trail/5431449/8-bridges-trail
44.473178	-72.694934	4.0	greenBlue	0.6	1030	811	218	0	Cady Hill Climb	http://www.mtbproject.com//trail/5379122/cady-hill-climb
44.515835	-73.175802	4.0	blue	0.5	306	183	71	-126	Triborough Bridges	http://www.mtbproject.com//trail/4018376/triborough-bridges
										
44.307915	-73.039725	3.5	blue	1.5	1466	1086	392	-59	Henry's Highlands	http://www.mtbproject.com//trail/5804721/henrys-highlands
44.465152	-72.728468	3.5	blueBlack	1.4	1259	793	505	-38	Pipeline	http://www.mtbproject.com//trail/5383667/pipeline
										
44.481158	-72.763269	3.0	blueBlack	1.5	2052	1712	178	-340	Haul Road Extension	http://www.mtbproject.com//trail/5581061/haul-road-extension
44.489631	-72.75981	3.0	blueBlack	0.8	1936	1617	320	-67	Bobcat	http://www.mtbproject.com//trail/5581038/bobcat
44.502209	-72.757295	3.0	blueBlack	2.5	1669	968	702	-7	Ranch Brook Road	http://www.mtbproject.com//trail/5580989/ranch-brook-road
										
44.486882	-72.754851	3.0	blue	1.1	1695	1572	134	-54	Haul Road	http://www.mtbproject.com//trail/5382102/haul-road
44.520511	-73.171526	3.0	blue	0.2	291	254	19	-44	Western Slope	http://www.mtbproject.com//trail/3993545/western-slope
44.520473	-73.171526	3.0	blue	0.2	306	294	11	-9	North Plateau	http://www.mtbproject.com//trail/3992888/north-plateau
44.51752	-73.170511	3.0	blue	0.4	301	228	67	-110	Brooke Crossing	http://www.mtbproject.com//trail/3992187/brooke-crossing
										
										
44.515348	-73.173062	3.0	green	0.9	322	309	31	-31	Blueberry Loop	http://www.mtbproject.com//trail/3984609/blueberry-loop
44.515092	-73.17273	3.0	green	0.4	309	304	9	-6	East Loop	http://www.mtbproject.com//trail/3984584/east-loop
										
44.518474	-73.169181	2.0	black	0.3	315	239	81	-16	Moose Hill	http://www.mtbproject.com//trail/3992546/moose-hill
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
43.113364	-72.906586	4.0	blueBlack	3.8	2174	1967	377	-379	Sunbowl out-&-back via "secret woods" & Solstice Way	http://www.mtbproject.com//trail/7002945/sunbowl-out-back-via-secret-woods-solstice-way
43.113371	-72.906622	4.0	blue	3.0	2239	1980	296	-296	Quarter Mile to Shattarack to Tamarack	http://www.mtbproject.com//trail/7002944/quarter-mile-to-shattarack-to-tamarack
43.113404	-72.906577	3.0	blue	2.7	2307	1924	389	-390	Quarter Mile to North Brook to Lower Wanderer	http://www.mtbproject.com//trail/7002940/quarter-mile-to-north-brook-to-lower-wanderer
43.452046	-72.476895	4.5	green	1.0	1054	756	1	-300	Hay Ride	http://www.mtbproject.com//trail/7003845/hay-ride
43.465381	-72.468558	4.0	greenBlue	1.4	993	721	344	-71	Home Again	http://www.mtbproject.com//trail/7003849/home-again
43.111489	-72.916467	4.0	green	0.5	2307	2127	0	-180	Lower Wanderer	http://www.mtbproject.com//trail/7003150/lower-wanderer
43.10897	-72.9016	4.0	greenBlue	0.5	2237	2159	18	-78	Tamarack Pond to Base	http://www.mtbproject.com//trail/7003146/tamarack-pond-to-base
43.113673	-72.904286	4.0	green	0.4	2111	2011	0	-100	Pedestrian Gravelway II	http://www.mtbproject.com//trail/7003144/pedestrian-gravelway-ii
43.11179	-72.902427	4.0	greenBlue	0.3	2170	2135	36	-34	Ober Tal to Base	http://www.mtbproject.com//trail/7003143/ober-tal-to-base
43.113574	-72.904286	4.0	green	0.5	2120	2084	1	-37	Pedestrian Gravelway	http://www.mtbproject.com//trail/7003142/pedestrian-gravelway
43.106859	-72.894971	4.0	green	0.8	2137	2004	37	-170	Solstice Way	http://www.mtbproject.com//trail/7003138/solstice-way
43.46083	-72.475403	3.5	green	1.0	1092	742	354	-10	Mile Long Field	http://www.mtbproject.com//trail/7003895/mile-long-field
43.216915	-73.129242	3.0	blue	4.7	2992	1039	284	-2193	Nichols Hill Rd	http://www.mtbproject.com//trail/7003945/nichols-hill-rd
										
										
										
										
										
										
38.366992	-79.16443	4.8	blueBlack	13.1	2664	1591	1681	-1684	Lookout Mountain Loop	http://www.mtbproject.com//trail/3770932/lookout-mountain-loop
37.535117	-77.483143	4.5	blueBlack	17.3	183	30	1277	-1276	James River Park System	http://www.mtbproject.com//trail/886927/james-river-park-system
38.3973	-79.155186	4.6	blue	12.5	2400	1752	1498	-1514	Narrowback Mountain Loop	http://www.mtbproject.com//trail/3771756/narrowback-mountain-loop
38.423879	-78.747198	5.0	blueBlack	30.8	2921	1521	5644	-6300	Massanutten Resort Western Slope Trails	http://www.mtbproject.com//trail/7005280/massanutten-resort-western-slope-trails
38.366999	-79.164412	5.0	black	18.5	4360	1633	3766	-3718	TWOT: Camp Todd, Chestnut, Grindstone	http://www.mtbproject.com//trail/7001383/twot-camp-todd-chestnut-grindstone
38.440092	-79.130069	5.0	black	18.5	4392	1748	3097	-3095	Reddish Knob: Timber Ridge to Wolf Ridge	http://www.mtbproject.com//trail/7001381/reddish-knob-timber-ridge-to-wolf-ridge
38.459045	-79.133671	5.0	black	6.3	3179	1917	1427	-1439	Big Hollow Heartbreak Hotlap	http://www.mtbproject.com//trail/7000962/big-hollow-heartbreak-hotlap
38.055591	-78.495535	5.0	greenBlue	20.2	774	313	1272	-1267	Rivanna Trail Clockwise from Bodo's	http://www.mtbproject.com//trail/6262204/rivanna-trail-clockwise-from-bodos
38.366816	-79.164349	5.0	black	44.3	3287	1570	5569	-5565	Virginia Endurance Series SVBC Project Showcase Ride / Route	http://www.mtbproject.com//trail/5363756/virginia-endurance-series-svbc-project-showcase-ride-route
37.370019	-77.576199	4.3	blue	9.4	275	130	716	-715	Lakeview Loops I, II, and III	http://www.mtbproject.com//trail/905296/lakeview-loops-i-ii-and-iii
